# RD-05 Stratologger 2016-05-06
# t(s)	h (m)
294.45	834.2376
294.5	833.9328
294.55	834.2376
294.6	833.9328
294.65	834.2376
294.7	833.628
294.75	833.3232
294.8	833.628
294.85	833.3232
294.9	833.0184
294.95	833.3232
295	833.0184
295.05	832.7136
295.1	833.0184
295.15	832.7136
295.2	832.7136
295.25	832.7136
295.3	832.7136
295.35	832.7136
295.4	832.4088
295.45	831.4944
295.5	831.7992
295.55	831.4944
295.6	832.104
295.65	831.1896
295.7	831.1896
295.75	831.7992
295.8	830.8848
295.85	830.8848
295.9	830.2752
295.95	830.58
296	829.9704
296.05	829.9704
296.1	829.3608
296.15	829.3608
296.2	829.3608
296.25	829.3608
296.3	829.056
296.35	828.7512
296.4	828.7512
296.45	828.7512
296.5	828.4464
296.55	827.8368
296.6	828.4464
296.65	828.1416
296.7	827.8368
296.75	828.4464
296.8	827.8368
296.85	828.4464
296.9	828.1416
296.95	827.532
297	827.532
297.05	828.1416
297.1	828.1416
297.15	827.2272
297.2	827.532
297.25	827.532
297.3	827.2272
297.35	826.9224
297.4	826.6176
297.45	826.6176
297.5	826.6176
297.55	826.3128
297.6	826.3128
297.65	826.3128
297.7	826.008
297.75	825.7032
297.8	825.0936
297.85	825.7032
297.9	825.7032
297.95	824.484
298	824.484
298.05	824.7888
298.1	823.8744
298.15	824.484
298.2	823.8744
298.25	823.2648
298.3	823.8744
298.35	822.96
298.4	823.2648
298.45	823.2648
298.5	823.5696
298.55	822.96
298.6	822.96
298.65	822.3504
298.7	822.6552
298.75	821.7408
298.8	822.6552
298.85	822.3504
298.9	821.7408
298.95	821.7408
299	821.7408
299.05	821.1312
299.1	821.436
299.15	820.8264
299.2	821.1312
299.25	820.5216
299.3	820.8264
299.35	820.5216
299.4	820.5216
299.45	819.912
299.5	819.912
299.55	819.912
299.6	819.6072
299.65	818.6928
299.7	819.3024
299.75	819.3024
299.8	818.9976
299.85	818.6928
299.9	818.388
299.95	818.0832
300	818.388
300.05	818.0832
300.1	817.7784
300.15	818.0832
300.2	817.1688
300.25	818.0832
300.3	818.0832
300.35	817.1688
300.4	817.1688
300.45	816.5592
300.5	816.5592
300.55	816.864
300.6	815.9496
300.65	816.5592
300.7	816.2544
300.75	816.5592
300.8	815.9496
300.85	815.6448
300.9	815.0352
300.95	815.34
301	815.0352
301.05	815.6448
301.1	815.34
301.15	815.0352
301.2	814.7304
301.25	814.7304
301.3	815.0352
301.35	813.816
301.4	814.4256
301.45	814.1208
301.5	813.5112
301.55	813.5112
301.6	813.5112
301.65	813.2064
301.7	813.5112
301.75	813.2064
301.8	812.5968
301.85	812.5968
301.9	812.9016
301.95	812.9016
302	812.292
302.05	812.5968
302.1	812.9016
302.15	811.6824
302.2	812.292
302.25	811.6824
302.3	811.3776
302.35	811.3776
302.4	810.768
302.45	810.768
302.5	811.0728
302.55	810.768
302.6	810.1584
302.65	810.1584
302.7	810.1584
302.75	809.5488
302.8	809.5488
302.85	809.244
302.9	809.244
302.95	809.5488
303	809.244
303.05	808.6344
303.1	808.9392
303.15	808.6344
303.2	808.0248
303.25	808.0248
303.3	807.72
303.35	808.0248
303.4	807.72
303.45	808.0248
303.5	808.0248
303.55	807.4152
303.6	806.8056
303.65	807.72
303.7	806.8056
303.75	806.5008
303.8	806.8056
303.85	806.5008
303.9	806.5008
303.95	805.8912
304	805.5864
304.05	806.196
304.1	805.2816
304.15	805.5864
304.2	805.8912
304.25	805.5864
304.3	804.9768
304.35	804.9768
304.4	804.9768
304.45	804.672
304.5	804.3672
304.55	804.9768
304.6	804.672
304.65	804.3672
304.7	803.7576
304.75	803.4528
304.8	804.0624
304.85	803.148
304.9	802.8432
304.95	803.148
305	802.5384
305.05	802.2336
305.1	802.2336
305.15	801.9288
305.2	801.9288
305.25	801.9288
305.3	801.624
305.35	801.624
305.4	801.624
305.45	800.4048
305.5	800.7096
305.55	800.7096
305.6	800.1
305.65	800.4048
305.7	800.1
305.75	800.1
305.8	799.1856
305.85	799.4904
305.9	799.1856
305.95	799.4904
306	798.576
306.05	798.576
306.1	798.576
306.15	798.576
306.2	798.576
306.25	798.2712
306.3	797.6616
306.35	797.6616
306.4	797.6616
306.45	797.9664
306.5	797.9664
306.55	797.6616
306.6	797.6616
306.65	797.6616
306.7	797.6616
306.75	797.052
306.8	796.4424
306.85	797.052
306.9	797.3568
306.95	796.1376
307	796.7472
307.05	796.7472
307.1	795.8328
307.15	796.1376
307.2	795.528
307.25	795.2232
307.3	795.8328
307.35	795.528
307.4	795.2232
307.45	794.9184
307.5	794.9184
307.55	794.6136
307.6	794.6136
307.65	794.6136
307.7	794.3088
307.75	794.004
307.8	793.3944
307.85	793.3944
307.9	793.6992
307.95	793.3944
308	793.3944
308.05	792.7848
308.1	793.6992
308.15	793.0896
308.2	792.7848
308.25	792.7848
308.3	792.1752
308.35	792.48
308.4	792.7848
308.45	791.8704
308.5	792.1752
308.55	792.1752
308.6	791.8704
308.65	791.5656
308.7	790.956
308.75	791.2608
308.8	790.956
308.85	790.6512
308.9	791.2608
308.95	790.956
309	790.6512
309.05	790.6512
309.1	790.0416
309.15	790.0416
309.2	789.7368
309.25	789.7368
309.3	789.1272
309.35	788.8224
309.4	788.2128
309.45	788.8224
309.5	788.2128
309.55	788.2128
309.6	787.6032
309.65	787.2984
309.7	787.6032
309.75	787.2984
309.8	786.384
309.85	786.384
309.9	786.9936
309.95	786.6888
310	786.384
310.05	786.0792
310.1	785.7744
310.15	785.7744
310.2	785.4696
310.25	785.7744
310.3	785.1648
310.35	784.86
310.4	785.1648
310.45	785.1648
310.5	784.86
310.55	784.86
310.6	784.2504
310.65	784.2504
310.7	784.2504
310.75	783.9456
310.8	783.9456
310.85	783.6408
310.9	783.6408
310.95	783.0312
311	783.0312
311.05	783.0312
311.1	782.7264
311.15	782.7264
311.2	782.1168
311.25	782.7264
311.3	782.1168
311.35	782.4216
311.4	781.5072
311.45	781.812
311.5	781.5072
311.55	780.8976
311.6	781.2024
311.65	780.8976
311.7	780.5928
311.75	780.5928
311.8	780.8976
311.85	780.8976
311.9	780.5928
311.95	780.288
312	780.288
312.05	779.9832
312.1	780.288
312.15	779.0688
312.2	779.3736
312.25	779.6784
312.3	779.0688
312.35	778.764
312.4	777.8496
312.45	778.4592
312.5	777.8496
312.55	778.4592
312.6	778.4592
312.65	777.8496
312.7	777.5448
312.75	777.24
312.8	777.24
312.85	777.24
312.9	776.9352
312.95	776.9352
313	776.6304
313.05	776.0208
313.1	776.6304
313.15	775.1064
313.2	775.4112
313.25	775.716
313.3	775.4112
313.35	775.4112
313.4	774.192
313.45	774.8016
313.5	774.192
313.55	773.5824
313.6	774.192
313.65	773.5824
313.7	772.9728
313.75	772.668
313.8	772.9728
313.85	772.668
313.9	772.0584
313.95	772.0584
314	772.0584
314.05	771.4488
314.1	771.7536
314.15	771.7536
314.2	771.144
314.25	771.144
314.3	771.144
314.35	770.8392
314.4	770.8392
314.45	769.9248
314.5	770.5344
314.55	770.2296
314.6	769.9248
314.65	770.2296
314.7	770.5344
314.75	769.62
314.8	769.9248
314.85	769.9248
314.9	769.62
314.95	769.3152
315	769.0104
315.05	769.0104
315.1	769.0104
315.15	768.7056
315.2	768.7056
315.25	768.4008
315.3	768.096
315.35	767.7912
315.4	767.4864
315.45	767.1816
315.5	767.4864
315.55	767.1816
315.6	766.8768
315.65	767.1816
315.7	765.9624
315.75	765.9624
315.8	766.2672
315.85	765.9624
315.9	766.2672
315.95	765.3528
316	765.6576
316.05	765.3528
316.1	764.7432
316.15	764.1336
316.2	764.4384
316.25	764.1336
316.3	764.4384
316.35	763.2192
316.4	763.524
316.45	763.2192
316.5	763.2192
316.55	762.6096
316.6	762.6096
316.65	762.3048
316.7	762.6096
316.75	762.6096
316.8	762.3048
316.85	762
316.9	762.3048
316.95	762
317	761.6952
317.05	761.6952
317.1	761.3904
317.15	761.6952
317.2	761.3904
317.25	761.3904
317.3	761.3904
317.35	761.0856
317.4	760.476
317.45	761.0856
317.5	760.476
317.55	759.8664
317.6	759.5616
317.65	759.5616
317.7	759.5616
317.75	759.2568
317.8	758.6472
317.85	759.2568
317.9	758.952
317.95	758.6472
318	758.3424
318.05	758.952
318.1	758.0376
318.15	757.7328
318.2	757.7328
318.25	757.7328
318.3	756.8184
318.35	757.7328
318.4	757.428
318.45	756.8184
318.5	756.8184
318.55	755.904
318.6	756.8184
318.65	755.904
318.7	755.5992
318.75	756.5136
318.8	755.904
318.85	755.2944
318.9	755.2944
318.95	754.9896
319	754.9896
319.05	754.38
319.1	754.9896
319.15	754.0752
319.2	753.4656
319.25	753.4656
319.3	753.4656
319.35	753.4656
319.4	753.7704
319.45	753.1608
319.5	753.1608
319.55	753.1608
319.6	752.856
319.65	752.2464
319.7	751.9416
319.75	752.5512
319.8	752.5512
319.85	752.2464
319.9	751.9416
319.95	752.5512
320	751.6368
320.05	751.6368
320.1	750.7224
320.15	751.332
320.2	750.7224
320.25	750.4176
320.3	751.0272
320.35	750.1128
320.4	749.808
320.45	749.808
320.5	750.1128
320.55	749.5032
320.6	749.5032
320.65	749.1984
320.7	748.8936
320.75	748.8936
320.8	748.5888
320.85	748.284
320.9	748.284
320.95	748.5888
321	748.5888
321.05	747.9792
321.1	748.284
321.15	748.284
321.2	747.9792
321.25	747.6744
321.3	747.9792
321.35	747.3696
321.4	747.9792
321.45	747.6744
321.5	747.0648
321.55	747.6744
321.6	747.3696
321.65	747.9792
321.7	747.0648
321.75	747.0648
321.8	747.3696
321.85	747.3696
321.9	746.76
321.95	746.76
322	746.76
322.05	746.1504
322.1	746.1504
322.15	746.1504
322.2	745.8456
322.25	745.5408
322.3	745.5408
322.35	745.8456
322.4	744.9312
322.45	745.5408
322.5	744.6264
322.55	745.236
322.6	744.9312
322.65	744.9312
322.7	744.9312
322.75	744.3216
322.8	744.0168
322.85	744.0168
322.9	744.3216
322.95	744.0168
323	743.4072
323.05	743.712
323.1	743.4072
323.15	743.1024
323.2	743.4072
323.25	742.7976
323.3	742.7976
323.35	743.1024
323.4	742.4928
323.45	742.4928
323.5	742.4928
323.55	742.7976
323.6	742.188
323.65	741.8832
323.7	741.8832
323.75	742.188
323.8	741.8832
323.85	741.5784
323.9	741.8832
323.95	742.188
324	741.2736
324.05	740.9688
324.1	741.2736
324.15	740.9688
324.2	740.9688
324.25	740.9688
324.3	740.9688
324.35	740.664
324.4	740.664
324.45	740.3592
324.5	740.664
324.55	740.3592
324.6	740.3592
324.65	740.664
324.7	740.664
324.75	740.3592
324.8	740.0544
324.85	740.3592
324.9	740.3592
324.95	739.7496
325	739.7496
325.05	739.14
325.1	739.4448
325.15	738.8352
325.2	739.4448
325.25	738.8352
325.3	739.14
325.35	739.14
325.4	738.8352
325.45	738.8352
325.5	739.14
325.55	738.5304
325.6	738.5304
325.65	738.8352
325.7	738.5304
325.75	738.5304
325.8	738.8352
325.85	738.5304
325.9	738.5304
325.95	738.5304
326	738.5304
326.05	738.5304
326.1	738.2256
326.15	738.5304
326.2	738.5304
326.25	738.8352
326.3	738.2256
326.35	738.2256
326.4	738.2256
326.45	737.9208
326.5	738.5304
326.55	738.2256
326.6	737.616
326.65	737.616
326.7	737.616
326.75	737.3112
326.8	737.3112
326.85	737.0064
326.9	737.0064
326.95	736.7016
327	736.7016
327.05	736.3968
327.1	736.7016
327.15	736.7016
327.2	736.3968
327.25	736.092
327.3	735.7872
327.35	736.092
327.4	736.092
327.45	736.092
327.5	735.7872
327.55	735.7872
327.6	735.7872
327.65	735.4824
327.7	735.7872
327.75	735.7872
327.8	735.7872
327.85	735.1776
327.9	735.7872
327.95	736.092
328	735.4824
328.05	734.8728
328.1	736.092
328.15	735.1776
328.2	735.7872
328.25	735.4824
328.3	735.1776
328.35	734.8728
328.4	735.1776
328.45	735.1776
328.5	734.2632
328.55	734.2632
328.6	734.2632
328.65	734.2632
328.7	734.2632
328.75	734.568
328.8	733.9584
328.85	734.568
328.9	734.2632
328.95	733.6536
329	734.2632
329.05	733.6536
329.1	733.6536
329.15	734.2632
329.2	733.9584
329.25	733.9584
329.3	733.9584
329.35	733.3488
329.4	733.3488
329.45	733.044
329.5	733.044
329.55	733.044
329.6	733.044
329.65	732.7392
329.7	732.7392
329.75	731.8248
329.8	731.2152
329.85	731.8248
329.9	731.8248
329.95	731.8248
330	731.8248
330.05	731.2152
330.1	731.2152
330.15	730.6056
330.2	730.9104
330.25	730.6056
330.3	729.996
330.35	730.6056
330.4	730.9104
330.45	730.6056
330.5	731.2152
330.55	730.6056
330.6	730.6056
330.65	730.6056
330.7	730.9104
330.75	730.3008
330.8	730.6056
330.85	730.6056
330.9	730.6056
330.95	729.996
331	729.996
331.05	729.6912
331.1	729.996
331.15	729.6912
331.2	728.472
331.25	730.3008
331.3	729.6912
331.35	729.3864
331.4	729.6912
331.45	729.996
331.5	729.0816
331.55	729.996
331.6	729.3864
331.65	729.0816
331.7	728.7768
331.75	729.3864
331.8	729.0816
331.85	729.0816
331.9	729.6912
331.95	728.472
332	729.0816
332.05	728.7768
332.1	729.0816
332.15	729.0816
332.2	728.7768
332.25	728.7768
332.3	728.7768
332.35	728.472
332.4	728.472
332.45	728.472
332.5	727.8624
332.55	727.8624
332.6	729.0816
332.65	728.472
332.7	728.1672
332.75	728.1672
332.8	728.472
332.85	727.8624
332.9	728.1672
332.95	728.1672
333	727.8624
333.05	728.472
333.1	727.8624
333.15	727.8624
333.2	727.5576
333.25	727.5576
333.3	727.2528
333.35	727.5576
333.4	726.948
333.45	727.2528
333.5	727.5576
333.55	727.5576
333.6	726.948
333.65	726.948
333.7	727.2528
333.75	726.6432
333.8	726.6432
333.85	726.6432
333.9	726.0336
333.95	726.6432
334	726.3384
334.05	726.3384
334.1	726.6432
334.15	726.3384
334.2	726.6432
334.25	726.3384
334.3	725.424
334.35	726.3384
334.4	726.0336
334.45	725.424
334.5	725.424
334.55	725.7288
334.6	725.7288
334.65	726.3384
334.7	725.424
334.75	725.7288
334.8	725.1192
334.85	725.424
334.9	725.424
334.95	724.5096
335	724.8144
335.05	725.1192
335.1	725.424
335.15	724.5096
335.2	723.9
335.25	724.5096
335.3	724.5096
335.35	724.5096
335.4	723.9
335.45	724.2048
335.5	723.9
335.55	723.9
335.6	723.9
335.65	723.5952
335.7	723.9
335.75	723.9
335.8	722.9856
335.85	723.9
335.9	723.9
335.95	723.2904
336	722.9856
336.05	722.9856
336.1	722.376
336.15	722.376
336.2	722.376
336.25	722.6808
336.3	722.376
336.35	722.0712
336.4	722.0712
336.45	722.0712
336.5	722.0712
336.55	722.0712
336.6	721.7664
336.65	722.0712
336.7	721.4616
336.75	721.4616
336.8	721.7664
336.85	721.4616
336.9	721.4616
336.95	721.4616
337	721.1568
337.05	721.7664
337.1	720.852
337.15	720.852
337.2	720.852
337.25	720.2424
337.3	720.852
337.35	720.5472
337.4	720.5472
337.45	720.2424
337.5	720.2424
337.55	719.9376
337.6	720.2424
337.65	719.6328
337.7	719.328
337.75	719.328
337.8	719.9376
337.85	719.6328
337.9	719.328
337.95	719.0232
338	719.0232
338.05	718.7184
338.1	718.7184
338.15	718.7184
338.2	718.7184
338.25	718.7184
338.3	718.4136
338.35	718.4136
338.4	718.4136
338.45	717.4992
338.5	717.4992
338.55	717.4992
338.6	717.4992
338.65	717.1944
338.7	717.4992
338.75	717.1944
338.8	717.4992
338.85	715.9752
338.9	716.8896
338.95	716.5848
339	715.3656
339.05	715.6704
339.1	715.6704
339.15	715.9752
339.2	715.9752
339.25	715.9752
339.3	716.28
339.35	715.6704
339.4	715.3656
339.45	715.3656
339.5	715.0608
339.55	715.9752
339.6	715.3656
339.65	715.0608
339.7	715.0608
339.75	714.4512
339.8	714.756
339.85	714.4512
339.9	714.756
339.95	714.1464
340	714.1464
340.05	714.1464
340.1	714.1464
340.15	714.4512
340.2	714.1464
340.25	714.4512
340.3	714.1464
340.35	714.1464
340.4	714.1464
340.45	713.8416
340.5	713.5368
340.55	713.8416
340.6	714.4512
340.65	714.4512
340.7	714.4512
340.75	713.5368
340.8	713.5368
340.85	712.9272
340.9	712.9272
340.95	712.6224
341	712.6224
341.05	712.9272
341.1	712.3176
341.15	712.0128
341.2	711.708
341.25	711.708
341.3	712.0128
341.35	712.0128
341.4	711.4032
341.45	712.0128
341.5	711.708
341.55	711.708
341.6	711.4032
341.65	711.0984
341.7	711.0984
341.75	711.0984
341.8	710.7936
341.85	711.0984
341.9	711.0984
341.95	710.4888
342	710.4888
342.05	709.8792
342.1	709.8792
342.15	710.184
342.2	709.8792
342.25	709.8792
342.3	710.184
342.35	709.2696
342.4	708.9648
342.45	709.8792
342.5	708.9648
342.55	708.66
342.6	708.66
342.65	708.9648
342.7	708.3552
342.75	708.66
342.8	708.0504
342.85	708.0504
342.9	707.7456
342.95	708.0504
343	707.7456
343.05	707.7456
343.1	707.4408
343.15	707.4408
343.2	706.8312
343.25	707.136
343.3	706.5264
343.35	706.2216
343.4	706.5264
343.45	706.2216
343.5	706.5264
343.55	706.2216
343.6	705.9168
343.65	705.9168
343.7	705.9168
343.75	705.612
343.8	705.612
343.85	705.9168
343.9	705.3072
343.95	705.9168
344	705.612
344.05	705.0024
344.1	705.612
344.15	705.612
344.2	704.6976
344.25	705.0024
344.3	705.0024
344.35	704.6976
344.4	704.3928
344.45	704.6976
344.5	703.7832
344.55	703.7832
344.6	703.7832
344.65	704.3928
344.7	703.1736
344.75	703.1736
344.8	703.1736
344.85	703.1736
344.9	702.8688
344.95	702.564
345	701.9544
345.05	701.6496
345.1	701.6496
345.15	701.9544
345.2	701.6496
345.25	701.04
345.3	701.04
345.35	700.7352
345.4	701.04
345.45	700.4304
345.5	700.4304
345.55	700.1256
345.6	699.516
345.65	699.8208
345.7	699.8208
345.75	698.9064
345.8	699.2112
345.85	698.6016
345.9	698.9064
345.95	698.9064
346	698.6016
346.05	698.2968
346.1	698.2968
346.15	697.6872
346.2	697.6872
346.25	697.992
346.3	697.3824
346.35	697.0776
346.4	697.3824
346.45	696.7728
346.5	696.7728
346.55	696.468
346.6	696.1632
346.65	696.468
346.7	696.1632
346.75	695.8584
346.8	695.5536
346.85	695.5536
346.9	694.944
346.95	695.2488
347	694.944
347.05	694.6392
347.1	694.6392
347.15	694.3344
347.2	694.3344
347.25	694.3344
347.3	693.7248
347.35	694.0296
347.4	693.7248
347.45	694.3344
347.5	693.7248
347.55	693.42
347.6	693.1152
347.65	693.42
347.7	693.1152
347.75	692.8104
347.8	692.8104
347.85	692.8104
347.9	692.5056
347.95	691.896
348	691.2864
348.05	691.5912
348.1	691.5912
348.15	691.896
348.2	691.2864
348.25	690.9816
348.3	690.9816
348.35	690.9816
348.4	691.5912
348.45	690.372
348.5	690.9816
348.55	690.372
348.6	689.4576
348.65	690.372
348.7	690.0672
348.75	689.4576
348.8	689.4576
348.85	689.4576
348.9	688.848
348.95	688.848
349	688.5432
349.05	688.2384
349.1	688.2384
349.15	688.5432
349.2	688.2384
349.25	687.9336
349.3	687.9336
349.35	687.324
349.4	687.324
349.45	687.6288
349.5	687.324
349.55	687.324
349.6	687.324
349.65	686.7144
349.7	686.4096
349.75	686.1048
349.8	686.4096
349.85	685.8
349.9	686.1048
349.95	686.1048
350	685.4952
350.05	685.4952
350.1	685.1904
350.15	685.1904
350.2	684.8856
350.25	684.8856
350.3	684.5808
350.35	684.5808
350.4	684.276
350.45	684.276
350.5	684.5808
350.55	683.9712
350.6	683.6664
350.65	683.6664
350.7	683.6664
350.75	683.6664
350.8	683.3616
350.85	683.0568
350.9	683.0568
350.95	683.0568
351	683.0568
351.05	682.752
351.1	683.0568
351.15	682.752
351.2	682.4472
351.25	681.8376
351.3	682.1424
351.35	681.8376
351.4	682.1424
351.45	681.8376
351.5	681.8376
351.55	681.228
351.6	681.228
351.65	681.228
351.7	681.8376
351.75	680.9232
351.8	681.228
351.85	680.6184
351.9	680.6184
351.95	680.9232
352	680.3136
352.05	680.3136
352.1	680.0088
352.15	680.0088
352.2	680.3136
352.25	680.3136
352.3	680.0088
352.35	680.3136
352.4	679.704
352.45	679.704
352.5	679.704
352.55	679.0944
352.6	678.4848
352.65	678.7896
352.7	679.0944
352.75	678.4848
352.8	678.18
352.85	678.4848
352.9	678.18
352.95	678.18
353	677.5704
353.05	678.18
353.1	678.18
353.15	677.5704
353.2	677.2656
353.25	677.2656
353.3	677.5704
353.35	677.5704
353.4	676.3512
353.45	676.9608
353.5	676.656
353.55	676.656
353.6	676.0464
353.65	675.7416
353.7	676.0464
353.75	676.0464
353.8	675.7416
353.85	675.132
353.9	675.4368
353.95	674.8272
354	675.132
354.05	675.132
354.1	674.8272
354.15	674.8272
354.2	674.5224
354.25	674.8272
354.3	674.2176
354.35	673.9128
354.4	674.5224
354.45	673.9128
354.5	673.9128
354.55	673.608
354.6	673.3032
354.65	673.608
354.7	673.9128
354.75	673.9128
354.8	673.608
354.85	673.608
354.9	673.9128
354.95	673.608
355	672.9984
355.05	672.9984
355.1	672.3888
355.15	673.3032
355.2	672.9984
355.25	672.3888
355.3	672.6936
355.35	672.9984
355.4	672.084
355.45	672.3888
355.5	672.084
355.55	671.4744
355.6	672.084
355.65	671.4744
355.7	670.8648
355.75	670.8648
355.8	671.1696
355.85	670.56
355.9	670.8648
355.95	669.9504
356	670.56
356.05	669.6456
356.1	669.3408
356.15	669.9504
356.2	669.3408
356.25	669.3408
356.3	669.3408
356.35	669.3408
356.4	669.036
356.45	669.3408
356.5	668.7312
356.55	668.7312
356.6	668.7312
356.65	668.4264
356.7	669.036
356.75	668.7312
356.8	668.4264
356.85	668.1216
356.9	668.4264
356.95	668.1216
357	668.4264
357.05	668.7312
357.1	668.4264
357.15	668.4264
357.2	668.7312
357.25	667.8168
357.3	668.4264
357.35	668.4264
357.4	668.4264
357.45	667.512
357.5	668.1216
357.55	668.1216
357.6	667.512
357.65	667.2072
357.7	667.2072
357.75	666.9024
357.8	666.9024
357.85	666.5976
357.9	666.2928
357.95	665.988
358	666.5976
358.05	665.988
358.1	665.3784
358.15	665.6832
358.2	665.3784
358.25	665.3784
358.3	664.464
358.35	664.7688
358.4	664.464
358.45	665.0736
358.5	664.7688
358.55	665.0736
358.6	663.8544
358.65	664.464
358.7	663.8544
358.75	664.1592
358.8	664.1592
358.85	663.5496
358.9	663.2448
358.95	664.1592
359	664.1592
359.05	663.5496
359.1	663.8544
359.15	663.5496
359.2	663.8544
359.25	663.5496
359.3	663.8544
359.35	663.5496
359.4	663.8544
359.45	662.94
359.5	663.5496
359.55	663.2448
359.6	663.2448
359.65	662.94
359.7	663.2448
359.75	663.2448
359.8	663.2448
359.85	663.5496
359.9	663.2448
359.95	662.94
360	663.2448
360.05	662.94
360.1	662.6352
360.15	662.0256
360.2	662.0256
360.25	662.0256
360.3	661.7208
360.35	662.3304
360.4	661.7208
360.45	662.0256
360.5	661.1112
360.55	660.8064
360.6	662.0256
360.65	661.416
360.7	661.1112
360.75	660.8064
360.8	660.8064
360.85	660.5016
360.9	660.5016
360.95	660.5016
361	660.5016
361.05	660.5016
361.1	660.5016
361.15	659.892
361.2	660.5016
361.25	660.1968
361.3	660.1968
361.35	659.5872
361.4	659.892
361.45	659.5872
361.5	659.2824
361.55	659.892
361.6	659.5872
361.65	659.2824
361.7	658.9776
361.75	659.5872
361.8	659.5872
361.85	659.2824
361.9	659.5872
361.95	658.6728
362	658.9776
362.05	658.9776
362.1	658.6728
362.15	659.2824
362.2	658.9776
362.25	659.2824
362.3	658.6728
362.35	659.2824
362.4	658.368
362.45	658.6728
362.5	658.0632
362.55	658.0632
362.6	658.0632
362.65	657.4536
362.7	657.4536
362.75	656.844
362.8	657.1488
362.85	657.1488
362.9	657.1488
362.95	656.5392
363	656.844
363.05	657.1488
363.1	655.9296
363.15	656.5392
363.2	656.5392
363.25	656.2344
363.3	656.5392
363.35	656.2344
363.4	655.9296
363.45	655.6248
363.5	655.6248
363.55	655.0152
363.6	655.32
363.65	655.32
363.7	655.32
363.75	655.9296
363.8	655.0152
363.85	654.7104
363.9	655.32
363.95	654.4056
364	654.7104
364.05	654.7104
364.1	654.7104
364.15	654.7104
364.2	654.1008
364.25	654.4056
364.3	654.4056
364.35	654.1008
364.4	654.1008
364.45	654.1008
364.5	654.1008
364.55	653.796
364.6	654.1008
364.65	654.1008
364.7	653.796
364.75	653.1864
364.8	653.4912
364.85	653.4912
364.9	653.1864
364.95	653.796
365	653.1864
365.05	653.4912
365.1	652.8816
365.15	652.8816
365.2	652.5768
365.25	652.5768
365.3	652.5768
365.35	652.272
365.4	652.5768
365.45	651.9672
365.5	651.9672
365.55	651.6624
365.6	651.9672
365.65	651.6624
365.7	651.6624
365.75	651.6624
365.8	651.3576
365.85	650.748
365.9	651.0528
365.95	650.748
366	650.4432
366.05	650.4432
366.1	649.224
366.15	649.224
366.2	649.224
366.25	649.224
366.3	649.224
366.35	648.6144
366.4	648.9192
366.45	648.6144
366.5	648.0048
366.55	648.6144
366.6	648.3096
366.65	648.0048
366.7	648.0048
366.75	647.7
366.8	647.7
366.85	648.0048
366.9	647.7
366.95	647.3952
367	647.3952
367.05	646.7856
367.1	647.0904
367.15	646.4808
367.2	646.7856
367.25	646.4808
367.3	647.0904
367.35	646.7856
367.4	646.7856
367.45	646.176
367.5	646.176
367.55	646.7856
367.6	645.8712
367.65	646.7856
367.7	645.5664
367.75	645.8712
367.8	646.176
367.85	645.8712
367.9	645.2616
367.95	645.2616
368	645.5664
368.05	645.5664
368.1	644.652
368.15	644.9568
368.2	644.9568
368.25	645.2616
368.3	644.652
368.35	644.652
368.4	644.3472
368.45	644.0424
368.5	644.0424
368.55	643.7376
368.6	644.0424
368.65	643.7376
368.7	643.128
368.75	643.128
368.8	643.4328
368.85	642.8232
368.9	642.8232
368.95	642.8232
369	642.5184
369.05	642.2136
369.1	642.2136
369.15	641.9088
369.2	641.9088
369.25	641.604
369.3	641.604
369.35	641.604
369.4	641.604
369.45	641.2992
369.5	641.604
369.55	640.9944
369.6	641.604
369.65	640.9944
369.7	640.3848
369.75	640.6896
369.8	640.08
369.85	640.9944
369.9	640.08
369.95	640.08
370	640.3848
370.05	640.3848
370.1	640.3848
370.15	639.7752
370.2	640.08
370.25	639.7752
370.3	640.08
370.35	639.7752
370.4	639.4704
370.45	640.08
370.5	639.7752
370.55	639.4704
370.6	639.1656
370.65	639.4704
370.7	639.1656
370.75	638.8608
370.8	639.1656
370.85	638.556
370.9	638.8608
370.95	638.556
371	638.556
371.05	638.556
371.1	638.2512
371.15	637.9464
371.2	637.9464
371.25	637.6416
371.3	637.9464
371.35	637.6416
371.4	637.032
371.45	637.6416
371.5	637.6416
371.55	636.4224
371.6	637.3368
371.65	636.4224
371.7	636.4224
371.75	636.7272
371.8	636.1176
371.85	636.1176
371.9	636.4224
371.95	635.508
372	635.508
372.05	635.8128
372.1	635.508
372.15	635.8128
372.2	635.508
372.25	635.508
372.3	635.2032
372.35	634.8984
372.4	635.2032
372.45	635.2032
372.5	634.5936
372.55	634.8984
372.6	633.984
372.65	634.5936
372.7	633.984
372.75	634.8984
372.8	633.984
372.85	633.984
372.9	633.984
372.95	633.6792
373	633.6792
373.05	633.0696
373.1	633.0696
373.15	633.3744
373.2	632.46
373.25	632.46
373.3	632.1552
373.35	632.7648
373.4	632.46
373.45	631.8504
373.5	632.1552
373.55	631.5456
373.6	631.5456
373.65	631.2408
373.7	630.936
373.75	631.2408
373.8	630.936
373.85	630.6312
373.9	630.3264
373.95	630.3264
374	630.0216
374.05	630.0216
374.1	629.412
374.15	629.412
374.2	629.412
374.25	629.412
374.3	629.412
374.35	629.1072
374.4	629.7168
374.45	629.7168
374.5	629.1072
374.55	629.412
374.6	628.8024
374.65	628.4976
374.7	628.8024
374.75	628.8024
374.8	628.8024
